segment_id,geometry,current_speed,freeflow_speed,timestamp,quality
Traffic flow_42bc56dd9b811c9a29f583e03ccaad77c70c9857,"[(4.284590184688568, 52.08558158617159), (4.284265637397766, 52.086138665459536), (4.284136891365051, 52.0863759989017), (4.283997416496277, 52.08668255272971), (4.283648729324341, 52.08749672310289), (4.283514618873596, 52.087832934874704)]",20.0,0.0,2026-03-05 08:55:00,0.9
Traffic flow_b027427beef2bff69a27513f85c388b4537e1678,"[(4.282237887382507, 52.0906016413718), (4.282398819923401, 52.09054890571018), (4.282656311988831, 52.09044013821124), (4.282785058021545, 52.090364330403666), (4.282886981964111, 52.090295114466876), (4.283015727996826, 52.09017645832543), (4.283117651939392, 52.090070985934794), (4.2831820249557495, 52.089955625222075), (4.283214211463928, 52.08986004040558), (4.283262491226196, 52.08958646893706), (4.2833322286605835, 52.08899317565188), (4.283353686332703, 52.08886133162832), (4.283466339111328, 52.088518535343916), (4.283766746520996, 52.08772745694448), (4.283933043479919, 52.08733850492198), (4.284211993217468, 52.086735292960924), (4.284383654594421, 52.086399072919036), (4.284496307373047, 52.086168332208835), (4.284603595733643, 52.08598044246353), (4.28465723991394, 52.08589803443092), (4.284836947917938, 52.08558158617159)]",35.0,0.0,2026-03-05 08:55:00,0.9
Traffic flow_7c4fc7f1808f7122014ac3c862717267194ecdbb,"[(4.282669723033905, 52.086933068272835), (4.28266704082489, 52.08692317952805), (4.282634854316711, 52.08662651616575), (4.282581210136414, 52.08617822112089), (4.282565116882324, 52.085954071909654), (4.282500743865967, 52.08553543727962), (4.282490015029907, 52.0854200648409), (4.282479286193848, 52.085367323055294)]",10.0,0.0,2026-03-05 08:55:00,0.9
Traffic flow_bae331d3eb709e18d1be8aab687de120d5102b0f,"[(4.285767674446106, 52.08627216567607), (4.285274147987366, 52.08591451604962), (4.284968376159668, 52.08568706917402), (4.284689426422119, 52.08546291749582), (4.2843300104141235, 52.08513328062965), (4.284222722053528, 52.08503109270673)]",15.0,0.0,2026-03-05 08:55:00,0.9
Traffic flow_667ef9db0563abcef5534af9e5a8f35fc1ae3617,"[(4.28066611289978, 52.07883015540292), (4.2807841300964355, 52.07896532590037), (4.280987977981567, 52.07918951021325), (4.281218647956848, 52.07942688061142), (4.281524419784546, 52.07972688861432), (4.281771183013916, 52.07993458528127), (4.282076954841614, 52.08018184195803), (4.2821574211120605, 52.08025766706448), (4.282404184341431, 52.080442284176364), (4.282876253128052, 52.08076536228474), (4.2829835414886475, 52.08083459300371), (4.28342342376709, 52.081137888221164), (4.283654093742371, 52.08131261170428), (4.28392767906189, 52.081507114399855), (4.284228086471558, 52.081737879210486), (4.284566044807434, 52.08198842251113), (4.28517758846283, 52.082433463064085), (4.28517758846283, 52.082436759644224), (4.285767674446106, 52.082862016439464)]",20.0,0.0,2026-03-05 08:55:00,0.9
Traffic flow_26f9fabd335a0065bffa668550289c59950f90ec,"[(4.284244179725647, 52.085027796318236), (4.284340739250183, 52.085017907151254), (4.28467333316803, 52.08497175767638), (4.285767674446106, 52.08480199312601)]",20.0,0.0,2026-03-05 08:55:00,0.9
Traffic flow_43a958c73f68b6bbc93220e1239d453ba406b5de,"[(4.285767674446106, 52.0823741245801), (4.28566038608551, 52.08229500647871), (4.285097122192383, 52.081889524007835), (4.284614324569702, 52.081517004344775), (4.284324645996094, 52.0812763483961), (4.283600449562073, 52.080758768877324), (4.283493161201477, 52.080686241331556), (4.282500743865967, 52.07997414644159), (4.281712174415588, 52.079413693400184), (4.281567335128784, 52.079298305135765), (4.281293749809265, 52.07906093405386), (4.281148910522461, 52.078915873326835), (4.281071126461029, 52.07883015540292)]",25.0,0.0,2026-03-05 08:55:00,0.9
Traffic flow_e43c5069303522034bbd22877c0db1f0b965012d,"[(4.285767674446106, 52.08048843833502), (4.2857301235198975, 52.080491735058814), (4.284802079200745, 52.08057744979194), (4.283493161201477, 52.080686241331556), (4.282876253128052, 52.08076536228474)]",30.0,0.0,2026-03-05 08:55:00,0.9
Traffic flow_858f61861c159b0165f885bbe49a2517e3afb2a3,"[(4.282876253128052, 52.08076536228474), (4.282237887382507, 52.08090052692195), (4.28191065788269, 52.08098953755707), (4.281717538833618, 52.081045581199234), (4.281186461448669, 52.0812203050437), (4.280848503112793, 52.08133898500081), (4.280371069908142, 52.08152030099261), (4.280247688293457, 52.08157304732464), (4.2800116539001465, 52.08165875998125), (4.279239177703857, 52.08201479540835), (4.278820753097534, 52.08221918483328), (4.27843451499939, 52.082433463064085), (4.277468919754028, 52.08302684356506), (4.277029037475586, 52.08334001342665), (4.276943206787109, 52.08341253666017), (4.276884198188782, 52.0834784667702), (4.276793003082275, 52.08359054773372), (4.276599884033203, 52.083854266537585), (4.27643895149231, 52.08410150150094), (4.27643895149231, 52.08411468732718)]",30.0,0.0,2026-03-05 08:55:00,0.9
Traffic flow_e92c3e00de0ba3689013b5dbc42f5c055587e92b,"[(4.282581210136414, 52.079703811147226), (4.282844066619873, 52.0799939270086), (4.283010363578796, 52.080165358222196)]",5.0,0.0,2026-03-05 08:55:00,0.9
