segment_id,geometry,current_speed,freeflow_speed,timestamp,quality
Traffic flow_0e523abb311d11f3a34a9e424d6f0279fc8ebd27,"[(11.071890592575073, 49.467409395287206), (11.071354150772095, 49.467653430816014), (11.07124149799347, 49.467723155029546), (11.071155667304993, 49.46778939294049), (11.071343421936035, 49.46814498440517), (11.071380972862244, 49.468242597296914), (11.071445345878601, 49.468524976352896), (11.071557998657227, 49.469257062621715), (11.071584820747375, 49.46956035229949), (11.071627736091614, 49.469804377113825), (11.071654558181763, 49.470215730477754), (11.071649193763733, 49.470512042201335), (11.071617007255554, 49.47079092218623), (11.071579456329346, 49.47104888475873), (11.071531176567078, 49.47131730383118), (11.07145607471466, 49.4716484681925), (11.071107387542725, 49.472624518549395), (11.070935726165771, 49.47312996555477), (11.070924997329712, 49.47319271033634), (11.070924997329712, 49.473300770605086), (11.070946455001831, 49.47344368865889), (11.071000099182129, 49.47363192155685), (11.071102023124695, 49.4738828976289)]",30.0,0.0,2026-03-12 12:45:00,0.9
Traffic flow_cf46577c6996b69131563f53e12dc97a18a7ed26,"[(11.065335273742676, 49.46654131619641), (11.066751480102539, 49.46637397388048), (11.06749713420868, 49.46625892570671), (11.06845736503601, 49.46604974651681), (11.069144010543823, 49.46584405277585), (11.069154739379883, 49.46584405277585)]",0.0,0.0,2026-03-12 12:45:00,0.9
Traffic flow_972f3741e166ddc62b23fb39cc258e0bbc0a5ff2,"[(11.075318455696106, 49.467111321670735), (11.075291633605957, 49.46706077099452), (11.075130701065063, 49.46671214422104), (11.075114607810974, 49.466659849991046), (11.075109243392944, 49.46661801456686), (11.075114607810974, 49.46655874765479)]",0.0,0.0,2026-03-12 12:45:00,0.9
Traffic flow_c35e7385c2a0152ba6f20192f026dacc259d2cb9,"[(11.073135137557983, 49.46662847342626), (11.07195496559143, 49.466659849991046), (11.0719496011734, 49.46665636370706)]",0.0,0.0,2026-03-12 12:45:00,0.9
Traffic flow_b45476aca635a6ed6be882436552ef5fad35da1d,"[(11.071080565452576, 49.46613341829994), (11.071139574050903, 49.4661578225431), (11.071161031723022, 49.46617525413792), (11.071413159370422, 49.46655874765479)]",5.0,0.0,2026-03-12 12:45:00,0.9
Traffic flow_023ce376b0116183d752c8fa2be535b80dff0063,"[(11.069154739379883, 49.46584405277585), (11.069857478141785, 49.46565578995095), (11.070259809494019, 49.4655651446291), (11.070646047592163, 49.46546055366475), (11.070769429206848, 49.46543963544508)]",10.0,0.0,2026-03-12 12:45:00,0.9
Traffic flow_b37cfe46f23529c9df1d6fb06f3e873ca8220ac6,"[(11.075318455696106, 49.46818681852545), (11.073607206344604, 49.46822865261001), (11.072357296943665, 49.4682530558095)]",10.0,0.0,2026-03-12 12:45:00,0.9
Traffic flow_cdcfe9d3479e6ad725fc1d9b2404c0a1fcc383d2,"[(11.07022225856781, 49.468232138782106), (11.071836948394775, 49.4682530558095), (11.072357296943665, 49.4682530558095)]",15.0,0.0,2026-03-12 12:45:00,0.9
Traffic flow_5c687119462900db8aa8ac08b725bcf2e052814a,"[(11.062132716178894, 49.468101407158564), (11.062309741973877, 49.467956730421854), (11.062352657318115, 49.467928840881314), (11.062417030334473, 49.467907923715494), (11.064396500587463, 49.46755930297034), (11.064954400062561, 49.46745471626304), (11.065549850463867, 49.46736058803558), (11.066815853118896, 49.46717233103809), (11.06697142124176, 49.467140954801515), (11.068189144134521, 49.466952696960064), (11.06898844242096, 49.46684113641637), (11.069680452346802, 49.466750493287556), (11.070157885551453, 49.46794627184601), (11.070184707641602, 49.46800205089136), (11.07022225856781, 49.46812058115185), (11.07022225856781, 49.468232138782106)]",15.0,0.0,2026-03-12 12:45:00,0.9
Traffic flow_774e73beb4ba9b70534d5a90d4d3d19d9944a1cb,"[(11.071445345878601, 49.465328071456035), (11.070769429206848, 49.46543963544508)]",15.0,0.0,2026-03-12 12:45:00,0.9
Traffic flow_d13ea3eb51cec56414e7e75d5385f3096eb9b8d3,"[(11.072807908058167, 49.465090997135825), (11.072528958320618, 49.46515026582343), (11.071622371673584, 49.465303666799564), (11.071445345878601, 49.465328071456035)]",15.0,0.0,2026-03-12 12:45:00,0.9
Traffic flow_cab7e6b96842f6113c674f86898073848ceee248,"[(11.075114607810974, 49.46655526136362), (11.075109243392944, 49.46648553548795), (11.075093150138855, 49.46643324101607), (11.074862480163574, 49.465903320552485), (11.074830293655396, 49.465868457163154), (11.074787378311157, 49.465833593749), (11.07471227645874, 49.46578129858126), (11.074653267860413, 49.46572203065702), (11.074567437171936, 49.465617440027565), (11.07420802116394, 49.46524788468199), (11.073934435844421, 49.464934109087295), (11.073853969573975, 49.46485392166849), (11.073328256607056, 49.46424728216128), (11.073285341262817, 49.46416709361841)]",15.0,0.0,2026-03-12 12:45:00,0.9
