segment_id,geometry,current_speed,freeflow_speed,timestamp,quality
Traffic flow_77b938c454ef3fa4933784fdc9373d92651798f3,"[(4.2879509925842285, 50.87267415087181), (4.290584921836853, 50.872843410251896), (4.2909175157547, 50.87287387687503), (4.291024804115295, 50.872877262054146), (4.292081594467163, 50.872944965584914), (4.292441010475159, 50.87296189145223), (4.292800426483154, 50.87296527662495), (4.293181300163269, 50.87295512110604), (4.293513894081116, 50.87292126936033), (4.293760657310486, 50.87288064723303), (4.294055700302124, 50.87282986952411), (4.294506311416626, 50.87272492875037), (4.294753074645996, 50.872647069313956), (4.294924736022949, 50.872586135751256), (4.295015931129456, 50.87254551333185), (4.295300245285034, 50.872440571917885), (4.2956918478012085, 50.872325474611515), (4.295933246612549, 50.87226115540475), (4.296206831932068, 50.872193450880694), (4.296464323997498, 50.872139287190635), (4.296754002571106, 50.87208512343763)]",25.0,0.0,2026-03-12 12:50:00,0.9
Traffic flow_eea9e4899d2be01377381bbeb3abe9f3c8de3070,"[(4.292097687721252, 50.874221158740234), (4.29216206073761, 50.874302400622724), (4.292215704917908, 50.87435994687046), (4.292247891426086, 50.87439041250226), (4.29240882396698, 50.87457320587485), (4.292500019073486, 50.87468491258295), (4.292854070663452, 50.875077576462395), (4.29341733455658, 50.87575119041165), (4.293650686740875, 50.876005062489405)]",25.0,0.0,2026-03-12 12:50:00,0.9
Traffic flow_c09427c16fd622273319394e6ddd1a4af3e8f550,"[(4.296383857727051, 50.87101876173258), (4.296383857727051, 50.871039073612025), (4.29640531539917, 50.87106615610419), (4.296442866325378, 50.87108985327192), (4.296475052833557, 50.87110339450521), (4.296517968177795, 50.871110165120385), (4.296571612358093, 50.87110339450521), (4.296630620956421, 50.87107292672477), (4.29665744304657, 50.87104584423654), (4.296748638153076, 50.87106277079353), (4.296754002571106, 50.87106277079353)]",25.0,0.0,2026-03-12 12:50:00,0.9
Traffic flow_32e9f383e6f09a10acc5aad8937ecff43dcbc2e7,"[(4.289855360984802, 50.871645040611185), (4.290107488632202, 50.87154686772151), (4.290477633476257, 50.87135052132182), (4.291813373565674, 50.870764862492656), (4.292489290237427, 50.87047372299537), (4.292827248573303, 50.870321381836035), (4.292875528335571, 50.870304455009816), (4.2932939529418945, 50.87012503027403), (4.293717741966248, 50.86994899023938), (4.2938947677612305, 50.86987112616583), (4.293991327285767, 50.86982373057913), (4.294179081916809, 50.869715397628546)]",25.0,0.0,2026-03-12 12:50:00,0.9
Traffic flow_6033a6d81cb2d15bc93bbde26861025270da11be,"[(4.294141530990601, 50.871506244396336), (4.2945170402526855, 50.87144869462505), (4.29639458656311, 50.871147403486255), (4.296448230743408, 50.87113386226574), (4.296517968177795, 50.871110165120385)]",25.0,0.0,2026-03-12 12:50:00,0.9
Traffic flow_bf75649bf817684af2840cd43ffb179967cce61c,"[(4.296754002571106, 50.871990336718426), (4.296448230743408, 50.87204450058157), (4.296201467514038, 50.872095279146116), (4.295858144760132, 50.87218329519361), (4.295718669891357, 50.872217147475304), (4.295557737350464, 50.87227131107488), (4.295428991317749, 50.87230516329266), (4.295015931129456, 50.87245411275877), (4.294753074645996, 50.87254212812864), (4.294629693031311, 50.872589520951266), (4.294286370277405, 50.87268769164484), (4.293996691703796, 50.872755395450966), (4.293465614318848, 50.87284002507032), (4.293181300163269, 50.87286710651606), (4.292993545532227, 50.87287387687503), (4.292628765106201, 50.872884032411655), (4.292301535606384, 50.87287049169567), (4.292092323303223, 50.87285695097575), (4.291014075279236, 50.8727655510134), (4.290831685066223, 50.87274862507477)]",30.0,0.0,2026-03-12 12:50:00,0.9
Traffic flow_f2fb9e6cfdf1a990aa9323c6af490f01e95459c9,"[(4.296754002571106, 50.87098152326393), (4.2966896295547485, 50.8709849085805), (4.29664671421051, 50.8709849085805), (4.296625256538391, 50.87096459667745), (4.296587705612183, 50.87094767008481), (4.296544790267944, 50.870940899446026), (4.296480417251587, 50.870940899446026), (4.296432137489319, 50.8709544407226), (4.2964106798172, 50.87096459667745), (4.296383857727051, 50.87100183515961), (4.296383857727051, 50.87101876173258)]",30.0,0.0,2026-03-12 12:50:00,0.9
Traffic flow_11d1a4647b6d7bf4e76c138a4ac77a203b55edf8,"[(4.290343523025513, 50.86771457818275), (4.2904132604599, 50.867768747014516), (4.290692210197449, 50.86793802420807), (4.29141640663147, 50.86835444348823), (4.291829466819763, 50.868574500955106), (4.291877746582031, 50.868598199389574), (4.291926026344299, 50.86863205427506), (4.292280077934265, 50.8687844009555), (4.292757511138916, 50.86897060177765), (4.292966723442078, 50.86904508189825), (4.2931437492370605, 50.86911956189986), (4.293261766433716, 50.869183885441835), (4.293487071990967, 50.86935315749659), (4.293690919876099, 50.86945472043439), (4.294179081916809, 50.869715397628546)]",30.0,0.0,2026-03-12 12:50:00,0.9
Traffic flow_0ed8d12a7cbc041e3a86ec7dde9e1e06eaf4ca4e,"[(4.294785261154175, 50.86320141631383), (4.295015931129456, 50.863411340507376), (4.295380711555481, 50.863705909959464), (4.296169281005859, 50.864362759276986), (4.296754002571106, 50.864819839681815)]",10.0,0.0,2026-03-12 12:50:00,0.9
Traffic flow_1fff03fc04a8396fc1157671b1abb87c59662906,"[(4.290745854377747, 50.863844729400874), (4.291534423828125, 50.86410543796647), (4.292741417884827, 50.86451173412341), (4.293615818023682, 50.8647927535605), (4.2945921421051025, 50.865063614065406), (4.29514467716217, 50.86519904372773), (4.296421408653259, 50.86555454471958), (4.296560883522034, 50.86562903029819), (4.296754002571106, 50.865588401815515)]",15.0,0.0,2026-03-12 12:50:00,0.9
