edge_id,segment_id,current_speed,freeflow_speed,timestamp,match_confidence
30407794#0,Traffic flow_77b938c454ef3fa4933784fdc9373d92651798f3,25.0,0.0,2026-03-12 12:50:00,1.0
1306437624,Traffic flow_eea9e4899d2be01377381bbeb3abe9f3c8de3070,25.0,0.0,2026-03-12 12:50:00,1.0
175872960#2,Traffic flow_c09427c16fd622273319394e6ddd1a4af3e8f550,25.0,0.0,2026-03-12 12:50:00,0.5752499848560901
175872960#0,Traffic flow_32e9f383e6f09a10acc5aad8937ecff43dcbc2e7,25.0,0.0,2026-03-12 12:50:00,1.0
175872960#2,Traffic flow_6033a6d81cb2d15bc93bbde26861025270da11be,25.0,0.0,2026-03-12 12:50:00,1.0
30407794#0,Traffic flow_bf75649bf817684af2840cd43ffb179967cce61c,30.0,0.0,2026-03-12 12:50:00,1.0
175872960#2,Traffic flow_f2fb9e6cfdf1a990aa9323c6af490f01e95459c9,30.0,0.0,2026-03-12 12:50:00,0.5098545738114932
-35682647#1,Traffic flow_11d1a4647b6d7bf4e76c138a4ac77a203b55edf8,30.0,0.0,2026-03-12 12:50:00,1.0
35682289#1,Traffic flow_0ed8d12a7cbc041e3a86ec7dde9e1e06eaf4ca4e,10.0,0.0,2026-03-12 12:50:00,1.0
35682346#1,Traffic flow_1fff03fc04a8396fc1157671b1abb87c59662906,15.0,0.0,2026-03-12 12:50:00,1.0
783763892,Traffic flow_e5da4a205bd430bfd30201c93cd7bdb3ceee07aa,20.0,0.0,2026-03-12 12:50:00,1.0
30287417#1,Traffic flow_2c7e8c5fb97409a240c423d284a80f0e979d68dc,25.0,0.0,2026-03-12 12:50:00,1.0
126705123,Traffic flow_20658fd33f207fff3190a69007a4425b82ddbea2,30.0,0.0,2026-03-12 12:50:00,1.0
-35682647#1,Traffic flow_00489a32720768ff0ce93c72a1bb0fdcbf1753d2,30.0,0.0,2026-03-12 12:50:00,1.0
-138008845#1,Traffic flow_f0e8cde4e11b21314da0f0497605132c1dfc9550,30.0,0.0,2026-03-12 12:50:00,1.0
511504168,Traffic flow_b8728da6f83369a2d990c22b1c8f4b6cbbfde297,10.0,0.0,2026-03-12 12:50:00,0.8931202732280328
316476473#0,Traffic flow_be90e552bd97368dd9d1551856b5d54512c8356c,15.0,0.0,2026-03-12 12:50:00,0.8489852649647522
316476473#0,Traffic flow_b9caf87963952219f16def9c68bf6aed49c051db,15.0,0.0,2026-03-12 12:50:00,0.9606664558229057
309550107#0,Traffic flow_2101757ad3e17c14ce813feae1b23e8022fd37f4,15.0,0.0,2026-03-12 12:50:00,1.0
511504168,Traffic flow_7de545452a5de201b197bc859e3c0d9a519fbe3b,15.0,0.0,2026-03-12 12:50:00,0.8931202732280328
309550107#2,Traffic flow_3288b1dc7a5971aa043ba3de67d245501d665f3b,25.0,0.0,2026-03-12 12:50:00,1.0
150184223#0,Traffic flow_42685859b48e7b68bf64684b969b7fa36283f8da,25.0,0.0,2026-03-12 12:50:00,0.7444040266790857
292621015#2,Traffic flow_c09075fc88ca0c962d2f9d0b168d862da4bad76b,25.0,0.0,2026-03-12 12:50:00,1.0
-32931294#2,Traffic flow_c7315ad8270165f1903654ac7b1b257b7932e23f,25.0,0.0,2026-03-12 12:50:00,1.0
175872960#2,Traffic flow_9b7ffd828bb2c4e8a71e461847b127290354f039,25.0,0.0,2026-03-12 12:50:00,1.0
71896194#0,Traffic flow_7361e5badde75d52902e9aa08e61ff3690ed516d,30.0,0.0,2026-03-12 12:50:00,1.0
150184223#0,Traffic flow_027e6bd7adaece8f9d599523fa46d001f5184061,30.0,0.0,2026-03-12 12:50:00,0.6657362916082771
106941967#0,Traffic flow_4d7c26af438620659a5d97a71a0f2a16a0c0410b,30.0,0.0,2026-03-12 12:50:00,0.882018508880963
150184223#0,Traffic flow_f679e441e9a6223ecb7c69784bd411a38663aa28,30.0,0.0,2026-03-12 12:50:00,1.0
175872960#2,Traffic flow_d4f0b66d805920f7f659edbd2bc78a9f1c3f9289,30.0,0.0,2026-03-12 12:50:00,0.32224311839812747
776010462,Traffic flow_4344de7f6f3249cd931063fa9c1dd47348c22ce9,35.0,0.0,2026-03-12 12:50:00,1.0
309550107#2,Traffic flow_8086870892ee4f4d35a58132656e39c4ac2c4bbc,45.0,0.0,2026-03-12 12:50:00,1.0
257250960#0,Traffic flow_f94bcd81bae223cb600e9c6c2570144ec4235c67,10.0,0.0,2026-03-12 12:50:00,1.0
35682289#1,Traffic flow_7ff84dfefa64d4fdffebb9b33ec7278b842e97cc,10.0,0.0,2026-03-12 12:50:00,1.0
-35682646#3,Traffic flow_82738f0943618f32d9908c576b2bf7b7ff5b4b37,15.0,0.0,2026-03-12 12:50:00,1.0
1037973099#0,Traffic flow_8de249181f637e22e293adf53dfa8a4473cdf457,15.0,0.0,2026-03-12 12:50:00,1.0
23368568#0,Traffic flow_26c34fe61ed681d36240a0a6cbd0e159f2d4ab33,20.0,0.0,2026-03-12 12:50:00,1.0
-32931294#2,Traffic flow_1dd2b58a407298c5a3d9fd1a695df4a1f2d3f619,20.0,0.0,2026-03-12 12:50:00,1.0
126705112#1,Traffic flow_031d206bf7f434c5fef372ed5e59cd3061e5140c,20.0,0.0,2026-03-12 12:50:00,1.0
126705112#0,Traffic flow_a0024c127560a0c26dfb2ee81a9a6404c5845735,20.0,0.0,2026-03-12 12:50:00,1.0
23368568#0,Traffic flow_d84b6d8b9951714a2ee12e56e28930a513b49451,25.0,0.0,2026-03-12 12:50:00,1.0
1037962137#2,Traffic flow_461ee645003e4ed68a184c9c0d3f681e0d4840e3,25.0,0.0,2026-03-12 12:50:00,1.0
106941967#0,Traffic flow_d8f8a18100acb6eac947e5963adb600a7eeb82a0,25.0,0.0,2026-03-12 12:50:00,1.0
106941967#0,Traffic flow_f4ea3b3d987494ca917f2567dd2f23df1468f1aa,25.0,0.0,2026-03-12 12:50:00,1.0
-126705116#1,Traffic flow_76738d64b80e21ed6ad81c8e654dbab31a911781,25.0,0.0,2026-03-12 12:50:00,1.0
1037962137#2,Traffic flow_b52511fbdc63041b134b9e8de2d27a20b15e95a5,30.0,0.0,2026-03-12 12:50:00,1.0
112309758#0,Traffic flow_48e091a357331079c158f6f4e3d328e0eb92d3fc,5.0,0.0,2026-03-12 12:50:00,1.0
58625102#0,Traffic flow_397a6c8c468c6e28d17e264a10750ac35b4e7667,10.0,0.0,2026-03-12 12:50:00,1.0
-411695324,Traffic flow_459b630fb068c77f047aa053082130b153e35794,15.0,0.0,2026-03-12 12:50:00,1.0
560816964,Traffic flow_a4922136429e30ee5d30a4dc40bb6eab5d30929b,15.0,0.0,2026-03-12 12:50:00,1.0
411690992,Traffic flow_2175d0da209b6b8feb76b0347665ff8a6a3d080b,20.0,0.0,2026-03-12 12:50:00,1.0
35682137#0,Traffic flow_9a785521207e887d419e3ba1a2b6e8d444463e30,20.0,0.0,2026-03-12 12:50:00,1.0
-40736433,Traffic flow_b0f2a29abc246b8d4a6445db20714592cabbd04c,20.0,0.0,2026-03-12 12:50:00,1.0
147913912#0,Traffic flow_8902ca59bf7ab99ecb0ecbf710579f88a31ee0b2,20.0,0.0,2026-03-12 12:50:00,1.0
560816964,Traffic flow_d2682c9751ebb82202ed45c938af3efa838d07a9,20.0,0.0,2026-03-12 12:50:00,0.8376423873054478
-560495199#1,Traffic flow_1f362b0c26c65e198170b2e3503d0fbbe95bb4a8,25.0,0.0,2026-03-12 12:50:00,0.8917683493886646
-560495199#1,Traffic flow_6d78ab346d48824d6d725de204d5f640fc48e9e3,25.0,0.0,2026-03-12 12:50:00,0.5618871345624412
112309758#0,Traffic flow_d44eef9f333c130f84c6626a8668eb3535e71949,25.0,0.0,2026-03-12 12:50:00,1.0
560816964,Traffic flow_dfbce2f62bfe4116a694c795d577dca99f48e085,30.0,0.0,2026-03-12 12:50:00,1.0
35682122,Traffic flow_8803d0b852d457603e7d042d2bf1f73e267a1784,30.0,0.0,2026-03-12 12:50:00,1.0
-126705108#6,Traffic flow_d82c1829613318de070bf1826ed0a857f0e01f1d,35.0,0.0,2026-03-12 12:50:00,1.0
-126705108#6,Traffic flow_44da35bf7d86c18bc7852c9c83583af1e6284bc9,40.0,0.0,2026-03-12 12:50:00,1.0
11480993#0,Traffic flow_ee8370f187966a95c2b7f02d03825daac4cdd81c,3.0,0.0,2026-03-12 12:50:00,0.993707007991082
27694834#1,Traffic flow_75fcbe1e46dc3969a2de31f23e020bbb76b75e6a,10.0,0.0,2026-03-12 12:50:00,0.8946018262831665
22414883#0,Traffic flow_b3c689a10dd2bb481235d2b9f6fc7bd948e66576,10.0,0.0,2026-03-12 12:50:00,1.0
27694391#0,Traffic flow_caae1c173410854635f8e22958d308a76208afda,10.0,0.0,2026-03-12 12:50:00,1.0
11480993#0,Traffic flow_77d5e5784e452a9ca857984f3b359bfa4a5660a8,10.0,0.0,2026-03-12 12:50:00,0.993707007991082
309550200#0,Traffic flow_dff8b37ca8af59c79138749d5d2193769769e555,15.0,0.0,2026-03-12 12:50:00,1.0
510136783#2,Traffic flow_ece2f616701a5d9beafa2bb055dd1fd8532727a7,15.0,0.0,2026-03-12 12:50:00,0.9038427715571209
10212478#0,Traffic flow_e3b39b917bb7deae2f63c34c99d4265ca20e13bf,15.0,0.0,2026-03-12 12:50:00,1.0
22414884#0,Traffic flow_51fe0e903c45b0e8e944a169e21d9925117f3fe0,15.0,0.0,2026-03-12 12:50:00,1.0
19881055,Traffic flow_2e4221c5b748706a11d6c6c58ca56eae223f389f,15.0,0.0,2026-03-12 12:50:00,1.0
12109255#1,Traffic flow_977fc9e586e233bece9969eabdc176d11de6d745,20.0,0.0,2026-03-12 12:50:00,1.0
510136783#2,Traffic flow_f9b6a7b9aeb338a677b522e4b9265178701540de,20.0,0.0,2026-03-12 12:50:00,0.9354082676758143
22414883#0,Traffic flow_c87523f7b87b2fc7347b267d3b94bea2c4c21e10,20.0,0.0,2026-03-12 12:50:00,1.0
-22972022,Traffic flow_56549a7ab7116849f58be03ab38cf69ec07c1863,20.0,0.0,2026-03-12 12:50:00,1.0
19881055,Traffic flow_35aaef64eee2349fca5a2216253a9db41aec2d0a,20.0,0.0,2026-03-12 12:50:00,1.0
510136783#2,Traffic flow_3849258a1da0c2985e8955abc34ff9f9603f23c8,25.0,0.0,2026-03-12 12:50:00,0.755871416750563
10212478#0,Traffic flow_2e02efe267831cd75c76a04fab97eaa2d9640fec,25.0,0.0,2026-03-12 12:50:00,1.0
13839073#0,Traffic flow_c1b8a898a1978215dd2183b54525345d5c70310b,25.0,0.0,2026-03-12 12:50:00,1.0
1090759554#0,Traffic flow_1eacaa96c5b94a151f24616b859f3f1101bce3d8,25.0,0.0,2026-03-12 12:50:00,1.0
27694391#0,Traffic flow_e4e4091a5f4745d51f0ee966c48bcf8ceb2bdecf,30.0,0.0,2026-03-12 12:50:00,1.0
12109255#1,Traffic flow_de6ab2f5d4b0dadd2bf690377988268e9935c9d0,30.0,0.0,2026-03-12 12:50:00,1.0
-26279100#4,Traffic flow_06915546c1a3f8da3aca6e0eb9f3274796074bda,30.0,0.0,2026-03-12 12:50:00,1.0
27694668#0,Traffic flow_fce80ea6117a852c9d2a7da3ba62438b89bfe086,30.0,0.0,2026-03-12 12:50:00,1.0
776010462,Traffic flow_ef3049b4cc2c2a4d2f90ebe232cc00c365a7cfa7,30.0,0.0,2026-03-12 12:50:00,1.0
240717166#0,Traffic flow_64081b2190eb4dca1be457cb0ce268a884052599,0.0,0.0,2026-03-12 12:50:00,1.0
175872975#16,Traffic flow_0b58ab48c0277c2b1b95effa53eebfa42d2fa93a,5.0,0.0,2026-03-12 12:50:00,0.9856198324076814
290032453#0,Traffic flow_3bf408235530d16f4f61ed8daa05fc418d6bb24d,5.0,0.0,2026-03-12 12:50:00,1.0
240717166#0,Traffic flow_2902adbf7a0184b67fd3c70db0260cc8a3265153,5.0,0.0,2026-03-12 12:50:00,1.0
290032453#0,Traffic flow_eca8ab09f0a3a618201d79860b87604d30bf6007,10.0,0.0,2026-03-12 12:50:00,1.0
1037973099#0,Traffic flow_c810756599a64dd2acc1dd9478f33b868fb126e4,10.0,0.0,2026-03-12 12:50:00,0.6990880830289512
12108002#0,Traffic flow_95eade7ae53ca5eb0e8fb364e12ada1debfa7237,10.0,0.0,2026-03-12 12:50:00,0.38054162582544515
12108002#0,Traffic flow_af2a5bc1b6bebf4a9c2f34a03dd98ebb022dac5d,10.0,0.0,2026-03-12 12:50:00,0.5000442779324038
71900194#0,Traffic flow_449dfd184628c80bebf0aa1b47bf86626f3d9411,15.0,0.0,2026-03-12 12:50:00,0.9978760704663183
240717166#0,Traffic flow_6a7dcf34738700dfcd25c835e0523b68b400d3b5,15.0,0.0,2026-03-12 12:50:00,1.0
1037973099#0,Traffic flow_92b699ae305e0b52f27f7adb0e2403e4f50d2252,15.0,0.0,2026-03-12 12:50:00,1.0
12109255#1,Traffic flow_3eb583ebf3219957be535a6b0dfd5ad30b1f91ac,20.0,0.0,2026-03-12 12:50:00,1.0
12109255#1,Traffic flow_9e4e70158bb1f8703ebacff8eaf3ca11b57f738c,20.0,0.0,2026-03-12 12:50:00,1.0
150187056#4,Traffic flow_f0ebe33987fc2c327a0279e10fcc04c9012da69c,20.0,0.0,2026-03-12 12:50:00,1.0
126705112#1,Traffic flow_1d45dc2e1c379aa9c6d746784c599f92327f56b6,20.0,0.0,2026-03-12 12:50:00,1.0
126705112#0,Traffic flow_ce7dd30eaf2d707c01abd474a65156fcfc10d80e,20.0,0.0,2026-03-12 12:50:00,1.0
175872975#13,Traffic flow_81bc016be955925d900c3a1c73fb43e8aed25f27,25.0,0.0,2026-03-12 12:50:00,1.0
19881052#0,Traffic flow_e85af4a761ac4d644e3d58c5eceee9b46cddcaab,25.0,0.0,2026-03-12 12:50:00,0.8335628072290621
1037962137#2,Traffic flow_bce2266d991ed62ecc9970d4792105ac49f0910c,25.0,0.0,2026-03-12 12:50:00,1.0
1037973099#0,Traffic flow_c36896e2e5446375667001c78fc0f2e1282f6d4c,25.0,0.0,2026-03-12 12:50:00,1.0
19881049#3,Traffic flow_ee739a812909d8d11cd3c9818a7f39ed87a0ac95,25.0,0.0,2026-03-12 12:50:00,1.0
71900194#0,Traffic flow_6387e294597fa66c4048c9f1e5adb21747dd595d,30.0,0.0,2026-03-12 12:50:00,1.0
182899793#0,Traffic flow_1b96da17fa58dd69b0f5fbbf248145644a9f5482,30.0,0.0,2026-03-12 12:50:00,1.0
12109255#1,Traffic flow_ee5b8fd6d0f49f9c027eaeba4dc11d5342e6cfef,30.0,0.0,2026-03-12 12:50:00,1.0
150187056#4,Traffic flow_98fa100784003b1ba242e3910ccafea6ba5f5909,30.0,0.0,2026-03-12 12:50:00,1.0
19881052#0,Traffic flow_55727ab3427fc6f8f668d28428e5ae4a28dad34e,30.0,0.0,2026-03-12 12:50:00,1.0
-19881029#3,Traffic flow_fa099bf47c5fd614b6998545c6eea106f0c3865f,35.0,0.0,2026-03-12 12:50:00,1.0
820939698,Traffic flow_ab34e4ba4c0784acfe9c4f4db1641ec9c003423c,5.0,0.0,2026-03-12 12:50:00,0.791776798656288
-25430274#3,Traffic flow_e0e24005e99d7ddff257a1b5d2b2f45b6a0402f5,10.0,0.0,2026-03-12 12:50:00,1.0
30600560,Traffic flow_55d3bc1324499ad0d2a5072ceebe12306c0a3b0d,10.0,0.0,2026-03-12 12:50:00,1.0
598291523#1,Traffic flow_88d2fd6286ddb3250e8ca47ce53a048a1a093eab,15.0,0.0,2026-03-12 12:50:00,1.0
550411975,Traffic flow_d162844c6946754a7ff808379fcf8116c2be31f0,15.0,0.0,2026-03-12 12:50:00,1.0
-147913931#2,Traffic flow_6ada823362956333b980ca03048027603fe79e14,15.0,0.0,2026-03-12 12:50:00,0.8975944106797604
1148192160#0,Traffic flow_33462332a828d7b7bdcc0277e6880c36d55b248c,15.0,0.0,2026-03-12 12:50:00,1.0
